STATION,DATE,TEMP,PRCP,WIND,VISIBILITY,CEILING
USW00023062,2023-11-11,44.2,0.06,10.8,10.0,31007
USW00023062,2023-11-12,62.3,0.05,21.1,9.0,16002
USW00023062,2023-11-13,36.4,0.03,9.7,6.5,15841
USW00023062,2023-11-14,57.5,0.34,18.0,10.0,23020
USW00023062,2023-11-15,57.7,0.16,33.3,9.7,21333
USW00023062,2023-11-16,61.1,0.08,2.6,10.0,24520
USW00023062,2023-11-17,64.2,0.07,10.3,9.4,19712
USW00023062,2023-11-18,43.2,0.23,13.8,9.0,30968
USW00023062,2023-11-19,49.7,0.01,2.2,4.7,7461
USW00023062,2023-11-20,60.0,0.07,5.4,9.9,29368
USW00023062,2023-11-21,55.1,0.16,13.0,10.0,34784
USW00023062,2023-11-22,60.1,0.07,3.7,6.0,23885
USW00023062,2023-11-23,52.4,0.0,5.3,10.0,26313
USW00023062,2023-11-24,48.6,0.18,11.3,5.9,25965
USW00023062,2023-11-25,45.7,0.07,17.9,6.3,14244
USW00023062,2023-11-26,64.7,0.0,14.0,7.0,23138
USW00023062,2023-11-27,39.8,0.01,19.1,7.2,19442
USW00023062,2023-11-28,57.4,0.19,27.4,10.0,27778
USW00023062,2023-11-29,62.5,0.01,1.3,7.6,27485
USW00023062,2023-11-30,34.4,0.03,7.3,8.2,16052
USW00094789,2023-09-01,38.4,0.16,4.5,8.3,10121
USW00094789,2023-09-02,56.0,0.13,5.1,10.0,33357
USW00094789,2023-09-03,48.6,0.04,6.4,8.8,9521
USW00094789,2023-09-04,74.0,0.15,1.5,10.0,20010
USW00094789,2023-09-05,72.8,0.17,8.2,7.0,17210
USW00094789,2023-09-06,64.3,0.02,13.6,9.9,24111
USW00094789,2023-09-07,86.1,0.04,4.9,9.9,2567
USW00094789,2023-09-08,65.7,0.08,4.8,7.8,38115
USW00094789,2023-09-09,77.4,0.02,10.6,8.4,34900
USW00094789,2023-09-10,64.8,0.23,3.3,7.8,17074
USW00094789,2023-09-11,70.3,0.02,8.7,8.1,24781
USW00094789,2023-09-12,66.9,0.01,5.3,2.8,31474
USW00094789,2023-09-13,56.3,0.26,8.9,0.0,26581
USW00094789,2023-09-14,38.9,0.25,12.4,8.0,35632
USW00094789,2023-09-15,33.8,0.11,17.1,6.5,21790
USW00094789,2023-09-16,37.6,0.14,3.2,9.2,35051
USW00094789,2023-09-17,64.4,0.12,7.7,7.1,24165
USW00094789,2023-09-18,61.1,0.29,1.2,10.0,38725
USW00094789,2023-09-19,57.6,0.12,20.0,4.6,14750
USW00094789,2023-09-20,27.7,0.18,9.7,5.1,22966
USW00094789,2023-09-21,65.0,0.01,9.9,3.8,-3142
USW00094789,2023-09-22,55.1,0.07,5.0,9.8,12226
USW00094789,2023-09-23,70.6,0.04,18.8,10.0,12717
USW00094789,2023-09-24,52.8,0.0,12.8,6.0,19872
USW00094789,2023-09-25,61.4,0.01,6.6,9.9,33015
USW00094789,2023-09-26,50.0,0.1,1.2,10.0,349
USW00094789,2023-09-27,40.7,0.0,12.5,10.0,13759
USW00094789,2023-09-28,36.4,0.17,4.8,5.9,23752
USW00094789,2023-09-29,49.9,0.61,18.1,10.0,31516
USW00094789,2023-09-30,57.7,0.27,1.8,7.7,12170
USW00094789,2023-10-01,45.8,0.07,9.6,3.0,1408
USW00094789,2023-10-02,48.1,0.08,11.1,10.0,13346
USW00094789,2023-10-03,56.7,0.04,19.1,10.0,27855
USW00094789,2023-10-04,41.3,0.07,0.4,10.0,15923
USW00094789,2023-10-05,37.0,0.11,21.4,10.0,21057
USW00094789,2023-10-06,29.1,0.02,13.6,6.3,37316
USW00094789,2023-10-07,55.1,0.14,8.6,4.8,35430
USW00094789,2023-10-08,49.9,0.25,4.2,4.2,21000
USW00094789,2023-10-09,69.5,0.24,10.0,10.0,7144
USW00094789,2023-10-10,84.1,0.2,6.5,7.3,34346
USW00094789,2023-10-11,76.1,0.17,7.1,3.4,19825
USW00094789,2023-10-12,53.9,0.36,19.0,6.9,34407
USW00094789,2023-10-13,64.3,0.05,8.3,8.4,17182
USW00094789,2023-10-14,58.2,0.24,6.3,9.7,26521
USW00094789,2023-10-15,38.0,0.0,2.7,10.0,18504
USW00094789,2023-10-16,69.4,0.06,11.0,5.9,21950
USW00094789,2023-10-17,52.4,0.01,14.1,4.4,16253
USW00094789,2023-10-18,51.5,0.02,8.4,10.0,6346
USW00094789,2023-10-19,52.5,0.01,12.3,5.8,32881
USW00094789,2023-10-20,71.9,0.06,8.7,10.0,27438
USW00094789,2023-10-21,59.0,0.08,9.2,8.0,18029
USW00094789,2023-10-22,49.9,0.41,2.5,10.0,26447
USW00094789,2023-10-23,76.8,0.02,5.5,9.7,30315
USW00094789,2023-10-24,79.7,0.02,2.9,6.4,18721
USW00094789,2023-10-25,32.2,0.17,19.5,8.3,39137
USW00094789,2023-10-26,41.1,0.21,2.3,8.9,38856
USW00094789,2023-10-27,31.5,0.06,8.2,6.1,23833
USW00094789,2023-10-28,51.9,0.13,12.3,10.0,28896
USW00094789,2023-10-29,55.8,0.05,1.0,7.1,4373
USW00094789,2023-10-30,51.5,0.03,6.8,7.1,12251
USW00094789,2023-10-31,68.3,0.09,3.0,4.6,11870
USW00094789,2023-11-01,79.7,0.09,27.8,6.7,3059
USW00094789,2023-11-02,70.3,0.08,25.8,6.3,17285
USW00094789,2023-11-03,62.4,0.08,3.3,4.5,21197
USW00094789,2023-11-04,74.8,0.06,20.8,4.1,20539
USW00094789,2023-11-05,73.1,0.06,3.9,9.3,17776
USW00094789,2023-11-06,39.4,0.04,6.5,8.0,29901
USW00094789,2023-11-07,49.6,0.24,15.2,7.9,25807
USW00094789,2023-11-08,56.5,0.08,6.5,10.0,23300
USW00094789,2023-11-09,47.8,0.11,12.3,10.0,34404
USW00094789,2023-11-10,51.6,0.01,8.4,9.1,21005
USW00094789,2023-11-11,60.5,0.07,8.7,8.3,16165
USW00094789,2023-11-12,48.3,0.16,11.6,6.1,35132
USW00094789,2023-11-13,50.3,0.09,17.6,9.0,16300
USW00094789,2023-11-14,71.1,0.21,11.2,8.7,1250
USW00094789,2023-11-15,72.6,0.14,21.0,6.0,13448
USW00094789,2023-11-16,51.6,0.1,26.7,5.8,24089
USW00094789,2023-11-17,50.2,0.05,4.8,5.4,16523
USW00094789,2023-11-18,58.4,0.03,19.2,4.4,39164
USW00094789,2023-11-19,60.8,0.0,13.5,9.1,17588
USW00094789,2023-11-20,67.2,0.22,11.8,9.9,16427
USW00094789,2023-11-21,43.4,0.16,17.6,6.2,16969
USW00094789,2023-11-22,59.7,0.19,7.1,10.0,8158
USW00094789,2023-11-23,46.7,0.06,6.2,8.0,19288
USW00094789,2023-11-24,57.1,0.05,1.6,6.9,14
USW00094789,2023-11-25,46.2,0.07,20.9,8.7,29896
USW00094789,2023-11-26,78.6,0.1,8.2,9.9,1250
USW00094789,2023-11-27,35.7,0.04,3.2,8.1,16554
USW00094789,2023-11-28,21.7,0.07,6.9,4.7,14909
USW00094789,2023-11-29,65.3,0.02,1.3,5.5,42498
USW00094789,2023-11-30,97.6,0.02,7.9,7.6,20661
USW00023234,2023-09-01,67.3,0.2,3.2,7.7,-11289
USW00023234,2023-09-02,40.5,0.16,15.9,6.3,29268
USW00023234,2023-09-03,35.7,0.08,17.6,10.0,18246
USW00023234,2023-09-04,53.8,0.21,3.8,6.1,6764
USW00023234,2023-09-05,80.2,0.21,10.4,8.4,17475
USW00023234,2023-09-06,67.7,0.11,12.0,4.6,26398
USW00023234,2023-09-07,46.1,0.27,5.7,5.6,33108
USW00023234,2023-09-08,72.6,0.03,8.0,8.8,27743
USW00023234,2023-09-09,45.1,0.1,11.4,8.0,8381
USW00023234,2023-09-10,73.3,0.23,9.3,10.0,27200
USW00023234,2023-09-11,42.0,0.14,6.3,5.7,29032
USW00023234,2023-09-12,84.3,0.11,2.1,9.6,26296
USW00023234,2023-09-13,34.1,0.23,12.7,10.0,29989
USW00023234,2023-09-14,64.9,0.07,17.7,7.7,29098
USW00023234,2023-09-15,37.2,0.07,5.6,10.0,8969
USW00023234,2023-09-16,37.1,0.04,1.6,5.0,20563
USW00023234,2023-09-17,59.0,0.22,10.8,7.3,38346
USW00023234,2023-09-18,75.2,0.07,10.2,5.7,30361
USW00023234,2023-09-19,61.1,0.09,11.3,9.1,25675
USW00023234,2023-09-20,65.0,0.06,1.9,6.0,31698
USW00023234,2023-09-21,38.1,0.0,10.6,10.0,12302
USW00023234,2023-09-22,55.1,0.22,12.9,10.0,11383
USW00023234,2023-09-23,66.8,0.15,7.2,8.0,14466
USW00023234,2023-09-24,66.0,0.17,1.8,10.0,19457
USW00023234,2023-09-25,58.6,0.18,5.1,7.5,10670
USW00023234,2023-09-26,58.3,0.02,9.5,8.1,10595
USW00023234,2023-09-27,54.2,0.04,1.4,10.0,8416
USW00023234,2023-09-28,57.2,0.13,6.5,3.0,12804
USW00023234,2023-09-29,58.0,0.1,30.1,7.5,24993
USW00023234,2023-09-30,33.5,0.35,14.7,10.0,23286
USW00023234,2023-10-01,84.7,0.16,6.6,6.2,22100
USW00023234,2023-10-02,57.5,0.03,6.4,9.6,28470
USW00023234,2023-10-03,54.1,0.04,9.5,5.6,24583
USW00023234,2023-10-04,77.6,0.05,10.7,5.7,35143
USW00023234,2023-10-05,58.2,0.27,12.1,7.5,14211
USW00023234,2023-10-06,53.4,0.06,8.7,9.3,9767
USW00023234,2023-10-07,25.9,0.14,17.6,1.2,24128
USW00023234,2023-10-08,58.2,0.03,9.6,7.8,9525
USW00023234,2023-10-09,43.0,0.16,11.0,10.0,13348
USW00023234,2023-10-10,56.1,0.12,2.8,3.8,24765
USW00023234,2023-10-11,58.3,0.27,4.9,10.0,32163
USW00023234,2023-10-12,35.1,0.13,6.0,7.2,22862
USW00023234,2023-10-13,55.4,0.02,6.5,10.0,23610
USW00023234,2023-10-14,49.8,0.06,5.5,3.4,20167
USW00023234,2023-10-15,50.8,0.11,3.0,10.0,20443
USW00023234,2023-10-16,57.4,0.11,7.5,4.3,22528
USW00023234,2023-10-17,39.2,0.0,2.7,10.0,442
USW00023234,2023-10-18,78.6,0.17,9.0,7.8,10341
USW00023234,2023-10-19,75.7,0.12,15.4,10.0,15193
USW00023234,2023-10-20,57.4,0.04,13.9,10.0,17857
USW00023234,2023-10-21,80.8,0.01,6.4,7.4,27074
USW00023234,2023-10-22,51.6,0.15,2.4,9.9,3567
USW00023234,2023-10-23,78.3,0.34,5.8,4.0,29309
USW00023234,2023-10-24,35.7,0.53,7.5,4.2,13269
USW00023234,2023-10-25,32.2,0.1,4.6,10.0,26084
USW00023234,2023-10-26,55.8,0.02,4.8,6.7,17299
USW00023234,2023-10-27,62.9,0.09,0.6,10.0,18740
USW00023234,2023-10-28,62.2,0.04,11.1,10.0,-2040
USW00023234,2023-10-29,61.7,0.18,5.3,5.0,15261
USW00023234,2023-10-30,32.1,0.09,8.4,8.2,9655
USW00023234,2023-10-31,63.5,0.11,6.5,10.0,30685
USW00023234,2023-11-01,61.7,0.08,4.4,3.6,16690
USW00023234,2023-11-02,61.5,0.04,8.9,5.1,9521
USW00023234,2023-11-03,44.1,0.21,6.7,10.0,34143
USW00023234,2023-11-04,51.5,0.04,7.3,7.0,23106
USW00023234,2023-11-05,83.5,0.07,5.0,10.0,21572
USW00023234,2023-11-06,35.5,0.44,11.4,10.0,13620
USW00023234,2023-11-07,85.7,0.06,4.6,10.0,16822
USW00023234,2023-11-08,20.5,0.07,3.1,10.0,16371
USW00023234,2023-11-09,67.2,0.15,11.7,10.0,16662
USW00023234,2023-11-10,48.9,0.04,10.1,8.7,16201
USW00023234,2023-11-11,98.3,0.05,5.0,9.1,17782
USW00023234,2023-11-12,15.4,0.07,8.2,5.5,23064
USW00023234,2023-11-13,54.0,0.18,7.6,10.0,6532
USW00023234,2023-11-14,53.7,0.03,5.1,8.8,22726
USW00023234,2023-11-15,79.0,0.19,4.4,6.3,42669
USW00023234,2023-11-16,62.2,0.03,15.6,10.0,41374
USW00023234,2023-11-17,50.2,0.02,5.3,4.3,17527
USW00023234,2023-11-18,42.0,0.15,8.0,9.9,36921
USW00023234,2023-11-19,46.8,0.05,4.1,9.6,18365
USW00023234,2023-11-20,46.9,0.12,1.0,6.2,18860
USW00023234,2023-11-21,44.2,0.01,12.2,6.0,18507
USW00023234,2023-11-22,75.3,0.02,9.6,9.4,960
USW00023234,2023-11-23,51.6,0.02,4.9,1.0,121
USW00023234,2023-11-24,24.1,0.02,8.8,10.0,7965
USW00023234,2023-11-25,86.0,0.02,24.6,7.4,19079
USW00023234,2023-11-26,50.0,0.12,2.9,7.3,15333
USW00023234,2023-11-27,61.1,0.0,10.3,7.4,18847
USW00023234,2023-11-28,62.4,0.01,5.6,8.5,28909
USW00023234,2023-11-29,29.6,0.08,28.0,3.6,12131
USW00023234,2023-11-30,44.0,0.0,6.6,6.6,1543
USW00024233,2023-09-01,68.2,0.04,9.6,7.4,10142
USW00024233,2023-09-02,37.1,0.22,1.8,9.1,34555
USW00024233,2023-09-03,31.9,0.08,5.6,10.0,19569
USW00024233,2023-09-04,51.1,0.02,26.7,10.0,42998
USW00024233,2023-09-05,32.7,0.1,10.8,10.0,931
USW00024233,2023-09-06,69.2,0.06,0.7,9.9,38365
USW00024233,2023-09-07,53.7,0.08,9.1,7.8,22479
USW00024233,2023-09-08,65.3,0.17,11.4,10.0,28598
USW00024233,2023-09-09,67.5,0.03,10.5,7.3,12893
USW00024233,2023-09-10,42.7,0.01,15.1,10.0,34897
USW00024233,2023-09-11,53.5,0.12,8.9,10.0,37748
USW00024233,2023-09-12,55.2,0.04,3.6,7.1,17512
USW00024233,2023-09-13,79.9,0.04,17.4,7.1,34220
USW00024233,2023-09-14,23.1,0.04,4.1,10.0,33310
USW00024233,2023-09-15,39.0,0.07,10.1,10.0,38245
USW00024233,2023-09-16,83.3,0.12,3.8,9.3,23561
USW00024233,2023-09-17,67.1,0.02,16.7,5.9,12588
USW00024233,2023-09-18,41.8,0.16,3.0,2.9,27654
USW00024233,2023-09-19,41.2,0.04,12.1,10.0,22726
USW00024233,2023-09-20,48.8,0.04,1.4,7.7,32549
USW00024233,2023-09-21,57.7,0.23,20.2,0.0,13768
USW00024233,2023-09-22,50.7,0.12,21.7,3.9,20998
USW00024233,2023-09-23,53.7,0.01,5.1,8.5,26647
USW00024233,2023-09-24,43.9,0.38,3.8,6.7,26878
USW00024233,2023-09-25,33.6,0.15,7.4,8.5,13096
USW00024233,2023-09-26,58.8,0.07,3.2,0.5,10839
USW00024233,2023-09-27,55.5,0.26,9.8,3.4,12827
USW00024233,2023-09-28,77.3,0.05,15.6,6.4,22110
USW00024233,2023-09-29,44.5,0.02,9.7,7.1,27258
USW00024233,2023-09-30,59.8,0.09,21.4,2.1,27365
USW00024233,2023-10-01,66.1,0.09,14.2,9.6,8660
USW00024233,2023-10-02,37.0,0.04,11.0,4.9,20437
USW00024233,2023-10-03,68.0,0.05,5.2,8.4,14943
USW00024233,2023-10-04,47.3,0.01,11.0,8.5,8190
USW00024233,2023-10-05,54.2,0.03,32.2,10.0,19764
USW00024233,2023-10-06,53.1,0.07,1.1,7.2,17848
USW00024233,2023-10-07,42.9,0.12,6.7,7.3,14358
USW00024233,2023-10-08,66.6,0.01,20.1,8.3,20842
USW00024233,2023-10-09,35.5,0.18,11.8,6.1,13977
USW00024233,2023-10-10,43.9,0.05,10.4,7.8,11759
USW00024233,2023-10-11,45.8,0.32,5.8,0.0,31786
USW00024233,2023-10-12,72.7,0.07,6.2,10.0,29318
USW00024233,2023-10-13,79.0,0.13,2.1,7.0,11127
USW00024233,2023-10-14,39.8,0.11,3.7,8.7,7264
USW00024233,2023-10-15,21.0,0.03,6.5,10.0,25037
USW00024233,2023-10-16,45.4,0.19,15.9,10.0,21533
USW00024233,2023-10-17,48.3,0.05,11.5,5.3,28061
USW00024233,2023-10-18,53.7,0.2,10.8,7.5,7474
USW00024233,2023-10-19,48.7,0.08,7.5,10.0,18686
USW00024233,2023-10-20,56.8,0.15,14.7,7.3,27879
USW00024233,2023-10-21,58.5,0.05,17.1,10.0,16114
USW00024233,2023-10-22,56.8,0.05,10.0,7.4,13981
USW00024233,2023-10-23,47.8,0.19,27.7,10.0,18533
USW00024233,2023-10-24,66.4,0.31,10.3,10.0,11770
USW00024233,2023-10-25,83.4,0.01,3.4,7.1,34231
USW00024233,2023-10-26,92.7,0.02,12.4,10.0,20052
USW00024233,2023-10-27,79.5,0.14,12.8,8.5,29072
USW00024233,2023-10-28,55.2,0.02,5.7,5.9,15277
USW00024233,2023-10-29,61.8,0.04,5.4,4.2,21155
USW00024233,2023-10-30,53.4,0.01,20.8,5.7,27661
USW00024233,2023-10-31,68.6,0.08,7.3,5.1,24512
USW00024233,2023-11-01,61.8,0.2,27.7,6.8,26350
USW00024233,2023-11-02,45.6,0.02,13.2,6.8,6565
USW00024233,2023-11-03,56.3,0.04,8.5,6.9,31970
USW00024233,2023-11-04,67.2,0.25,13.1,9.2,34145
USW00024233,2023-11-05,56.0,0.02,22.6,6.5,19826
USW00024233,2023-11-06,73.2,0.03,16.7,7.9,26239
USW00024233,2023-11-07,67.9,0.03,10.2,10.0,12243
USW00024233,2023-11-08,73.0,0.07,7.5,10.0,12271
USW00024233,2023-11-09,47.9,0.18,26.5,5.0,27374
USW00024233,2023-11-10,24.6,0.18,11.9,9.7,19959
USW00024233,2023-11-11,59.2,0.06,34.9,7.3,24016
USW00024233,2023-11-12,41.8,0.24,1.5,10.0,11493
USW00024233,2023-11-13,16.8,0.01,17.8,4.1,12330
USW00024233,2023-11-14,48.8,0.03,11.1,8.7,26064
USW00024233,2023-11-15,62.1,0.04,7.7,5.6,35639
USW00024233,2023-11-16,49.7,0.26,13.4,10.0,19075
USW00024233,2023-11-17,36.2,0.3,5.4,10.0,31116
USW00024233,2023-11-18,40.7,0.01,5.7,10.0,21329
USW00024233,2023-11-19,56.6,0.03,4.4,6.7,35499
USW00024233,2023-11-20,42.4,0.07,5.5,9.0,12595
USW00024233,2023-11-21,51.3,0.07,4.3,10.0,15672
USW00024233,2023-11-22,56.6,0.03,8.1,6.0,23363
USW00024233,2023-11-23,44.6,0.01,16.0,10.0,25904
USW00024233,2023-11-24,29.4,0.12,11.0,7.9,6945
USW00024233,2023-11-25,57.8,0.17,9.2,4.2,26242
USW00024233,2023-11-26,59.0,0.09,3.3,8.5,27915
USW00024233,2023-11-27,44.8,0.21,2.9,8.8,11021
USW00024233,2023-11-28,72.0,0.35,4.8,3.2,-4886
USW00024233,2023-11-29,64.7,0.22,18.6,6.0,35709
USW00024233,2023-11-30,89.3,0.14,12.2,7.8,30468
USW00023169,2023-09-01,64.8,0.11,10.2,10.0,19584
USW00023169,2023-09-02,78.1,0.06,4.4,9.0,8086
USW00023169,2023-09-03,44.2,0.16,4.3,4.0,17253
USW00023169,2023-09-04,61.8,0.27,6.3,6.1,26934
USW00023169,2023-09-05,51.4,0.0,13.0,4.2,17042
USW00023169,2023-09-06,65.0,0.12,6.7,6.8,22272
USW00023169,2023-09-07,40.7,0.07,7.0,2.1,20930
USW00023169,2023-09-08,69.2,0.04,39.8,10.0,13809
USW00023169,2023-09-09,60.4,0.13,6.9,4.9,14613
USW00023169,2023-09-10,87.0,0.28,9.5,8.5,15277
USW00023169,2023-09-11,56.7,0.1,11.7,3.8,-2283
USW00023169,2023-09-12,49.1,0.17,10.9,6.7,44101
USW00023169,2023-09-13,43.9,0.05,3.8,8.4,20528
USW00023169,2023-09-14,54.2,0.19,3.4,0.1,37164
USW00023169,2023-09-15,67.7,0.0,2.3,3.8,14334
USW00023169,2023-09-16,52.2,0.01,1.8,7.6,31484
USW00023169,2023-09-17,45.1,0.07,10.6,4.6,6569
USW00023169,2023-09-18,37.9,0.01,5.7,10.0,21473
USW00023169,2023-09-19,61.4,0.2,22.4,6.5,29615
USW00023169,2023-09-20,63.2,0.36,5.6,10.0,35182
USW00023169,2023-09-21,30.6,0.1,1.4,10.0,10304
USW00023169,2023-09-22,54.3,0.06,15.7,6.4,17347
USW00023169,2023-09-23,80.3,0.1,16.0,7.7,33448
USW00023169,2023-09-24,59.7,0.2,8.7,10.0,26496
USW00023169,2023-09-25,49.5,0.04,0.4,8.1,13189
USW00023169,2023-09-26,48.5,0.0,5.9,7.2,14504
USW00023169,2023-09-27,60.1,0.15,5.8,7.0,16252
USW00023169,2023-09-28,43.4,0.15,18.7,5.9,28790
USW00023169,2023-09-29,74.0,0.04,9.8,10.0,32280
USW00023169,2023-09-30,59.0,0.02,6.4,10.0,15705
USW00023169,2023-10-01,51.8,0.33,5.7,10.0,35333
USW00023169,2023-10-02,38.8,0.04,19.4,10.0,21828
USW00023169,2023-10-03,63.2,0.21,5.4,7.9,9854
USW00023169,2023-10-04,45.3,0.46,10.4,10.0,1431
USW00023169,2023-10-05,74.3,0.07,2.6,3.8,13279
USW00023169,2023-10-06,41.9,0.12,4.4,9.7,13599
USW00023169,2023-10-07,45.6,0.0,4.3,1.7,12734
USW00023169,2023-10-08,65.0,0.08,13.4,5.1,33996
USW00023169,2023-10-09,62.2,0.33,3.5,9.3,16278
USW00023169,2023-10-10,80.7,0.04,9.3,5.1,17729
USW00023169,2023-10-11,49.9,0.0,15.9,10.0,30039
USW00023169,2023-10-12,37.8,0.15,4.8,6.9,19043
USW00023169,2023-10-13,41.4,0.01,16.0,8.5,-3501
USW00023169,2023-10-14,25.7,0.03,6.6,10.0,36535
USW00023169,2023-10-15,62.4,0.09,2.6,5.7,9802
USW00023169,2023-10-16,14.6,0.03,6.8,6.8,22033
USW00023169,2023-10-17,71.1,0.04,5.1,2.3,27794
USW00023169,2023-10-18,51.0,0.03,15.2,7.2,19386
USW00023169,2023-10-19,67.6,0.21,6.8,8.1,10064
USW00023169,2023-10-20,58.1,0.07,16.4,8.1,6366
USW00023169,2023-10-21,47.3,0.03,8.5,4.0,10633
USW00023169,2023-10-22,19.1,0.12,10.9,10.0,4252
USW00023169,2023-10-23,77.8,0.07,4.8,2.8,3565
USW00023169,2023-10-24,62.3,0.04,8.1,7.7,26377
USW00023169,2023-10-25,69.1,0.03,4.3,7.6,8829
USW00023169,2023-10-26,51.8,0.06,7.7,8.6,23286
USW00023169,2023-10-27,34.8,0.0,0.4,1.8,26301
USW00023169,2023-10-28,47.4,0.04,3.3,10.0,17599
USW00023169,2023-10-29,44.8,0.04,1.7,7.1,23530
USW00023169,2023-10-30,43.8,0.04,8.2,3.1,37873
USW00023169,2023-10-31,72.2,0.01,16.9,8.3,27318
USW00023169,2023-11-01,44.0,0.24,1.2,7.3,27083
USW00023169,2023-11-02,76.3,0.12,4.5,7.5,16299
USW00023169,2023-11-03,30.5,0.1,11.9,10.0,11773
USW00023169,2023-11-04,49.5,0.12,7.7,5.2,29861
USW00023169,2023-11-05,80.5,0.13,11.1,8.6,32218
USW00023169,2023-11-06,71.4,0.12,7.0,6.5,20885
USW00023169,2023-11-07,33.7,0.04,9.9,4.9,46264
USW00023169,2023-11-08,36.2,0.29,3.0,10.0,18570
USW00023169,2023-11-09,41.4,0.01,26.1,9.7,22468
USW00023169,2023-11-10,34.1,0.21,22.7,10.0,22407
USW00023169,2023-11-11,85.5,0.01,6.5,4.8,10842
USW00023169,2023-11-12,75.7,0.22,20.1,7.6,21166
USW00023169,2023-11-13,62.6,0.16,1.6,7.7,13608
USW00023169,2023-11-14,52.1,0.03,7.8,6.2,20895
USW00023169,2023-11-15,41.1,0.0,24.8,9.8,31024
USW00023169,2023-11-16,39.3,0.09,7.9,7.3,13817
USW00023169,2023-11-17,34.0,0.1,10.2,5.4,22243
USW00023169,2023-11-18,23.8,0.32,6.8,9.7,8381
USW00023169,2023-11-19,50.3,0.03,4.0,5.6,2053
USW00023169,2023-11-20,52.1,0.11,15.9,7.4,32232
USW00023169,2023-11-21,57.9,0.18,6.2,6.5,27085
USW00023169,2023-11-22,44.9,0.09,5.7,3.7,29479
USW00023169,2023-11-23,74.6,0.09,14.7,6.6,13229
USW00023169,2023-11-24,51.7,0.0,5.3,6.6,31272
USW00023169,2023-11-25,72.6,0.03,1.6,4.6,19925
USW00023169,2023-11-26,43.2,0.03,3.3,2.6,11747
USW00023169,2023-11-27,40.7,0.04,8.6,4.2,15135
USW00023169,2023-11-28,59.6,0.27,7.7,7.9,22159
USW00023169,2023-11-29,66.0,0.07,10.3,10.0,13986
USW00023169,2023-11-30,57.2,0.09,33.0,6.7,26396
USW00012815,2023-09-01,60.4,0.05,1.4,6.8,29471
USW00012815,2023-09-02,47.1,0.04,10.9,7.9,15466
USW00012815,2023-09-03,89.0,0.48,33.7,4.0,6666
USW00012815,2023-09-04,68.2,0.13,9.8,9.2,6091
USW00012815,2023-09-05,77.6,0.04,8.6,4.6,29789
USW00012815,2023-09-06,78.9,0.01,8.3,8.7,34927
USW00012815,2023-09-07,36.6,0.2,3.9,10.0,14309
USW00012815,2023-09-08,51.1,0.12,12.1,8.0,34628
USW00012815,2023-09-09,40.8,0.03,16.7,3.0,29411
USW00012815,2023-09-10,52.1,0.3,9.4,3.5,6323
USW00012815,2023-09-11,70.3,0.06,5.9,6.3,15417
USW00012815,2023-09-12,55.7,0.01,10.1,4.7,20674
USW00012815,2023-09-13,42.5,0.09,3.9,8.4,32382
USW00012815,2023-09-14,71.4,0.03,8.7,6.4,21320
USW00012815,2023-09-15,65.6,0.27,14.5,9.5,17102
USW00012815,2023-09-16,36.3,0.05,12.7,4.3,32533
USW00012815,2023-09-17,45.5,0.23,28.2,5.0,21710
USW00012815,2023-09-18,47.6,0.02,7.9,10.0,27983
USW00012815,2023-09-19,45.5,0.66,6.8,7.6,5882
USW00012815,2023-09-20,41.0,0.29,13.7,10.0,10046
USW00012815,2023-09-21,55.4,0.01,11.5,5.4,33949
USW00012815,2023-09-22,53.6,0.03,3.1,8.3,12957
USW00012815,2023-09-23,33.4,0.26,7.1,10.0,15174
USW00012815,2023-09-24,38.1,0.14,6.2,8.3,22917
USW00012815,2023-09-25,57.8,0.07,1.2,10.0,17645
USW00012815,2023-09-26,65.6,0.01,4.0,9.8,26561
USW00012815,2023-09-27,44.0,0.22,6.5,10.0,34579
USW00012815,2023-09-28,64.5,0.07,7.9,8.9,18393
USW00012815,2023-09-29,34.9,0.09,4.8,5.9,12873
USW00012815,2023-09-30,47.2,0.09,2.2,10.0,2695
USW00012815,2023-10-01,23.7,0.16,12.7,10.0,13096
USW00012815,2023-10-02,44.7,0.3,7.5,3.7,28248
USW00012815,2023-10-03,66.7,0.0,8.8,8.9,9945
USW00012815,2023-10-04,51.2,0.04,2.7,8.0,3462
USW00012815,2023-10-05,55.3,0.07,14.2,10.0,26095
USW00012815,2023-10-06,62.3,0.02,9.4,7.4,17031
USW00012815,2023-10-07,38.7,0.02,15.2,6.8,21504
USW00012815,2023-10-08,61.4,0.07,7.2,6.1,24114
USW00012815,2023-10-09,40.4,0.01,9.3,4.4,17742
USW00012815,2023-10-10,42.6,0.14,28.5,6.4,42360
USW00012815,2023-10-11,52.3,0.13,24.6,8.5,8759
USW00012815,2023-10-12,45.7,0.33,0.6,8.4,29593
USW00012815,2023-10-13,52.1,0.01,17.9,10.0,13008
USW00012815,2023-10-14,51.3,0.04,1.9,5.8,22868
USW00012815,2023-10-15,31.8,0.22,3.2,9.1,25400
USW00012815,2023-10-16,41.5,0.21,21.1,10.0,15580
USW00012815,2023-10-17,59.2,0.1,8.2,6.4,14199
USW00012815,2023-10-18,64.4,0.23,9.2,6.5,15091
USW00012815,2023-10-19,58.6,0.11,11.5,4.7,15902
USW00012815,2023-10-20,81.1,0.17,15.2,10.0,-5921
USW00012815,2023-10-21,46.3,0.2,2.7,6.6,7166
USW00012815,2023-10-22,42.3,0.0,7.6,7.0,14621
