STATION,DATE,TEMP,PRCP,WIND,VISIBILITY,CEILING
USW00023234,2024-02-13,29.8,0.09,5.5,2.72,20167
USW00023234,2024-02-14,30.8,0.165,3.0,8.0,20443
USW00023234,2024-02-15,37.4,0.165,7.5,3.44,22528
USW00023234,2024-02-16,19.2,0.0,2.7,8.0,442
USW00023234,2024-02-17,58.6,0.255,9.0,6.24,10341
USW00023234,2024-02-18,55.7,0.18,15.4,8.0,15193
USW00023234,2024-02-19,37.4,0.06,13.9,8.0,17857
USW00023234,2024-02-20,60.8,0.015,6.4,5.920000000000001,27074
USW00023234,2024-02-21,31.6,0.22499999999999998,2.4,7.920000000000001,3567
USW00023234,2024-02-22,58.3,0.51,5.8,3.2,29309
USW00023234,2024-02-23,15.7,0.795,7.5,3.3600000000000003,13269
USW00023234,2024-02-24,12.2,0.15000000000000002,4.6,8.0,26084
USW00023234,2024-02-25,35.8,0.03,4.8,5.36,17299
USW00023234,2024-02-26,42.9,0.135,0.6,8.0,18740
USW00023234,2024-02-27,42.2,0.06,11.1,8.0,-2040
USW00023234,2024-02-28,41.7,0.27,5.3,4.0,15261
USW00024233,2024-01-01,48.2,0.06,9.6,5.920000000000001,10142
USW00024233,2024-01-02,17.1,0.33,1.8,7.28,34555
USW00024233,2024-01-03,11.9,0.12,5.6,8.0,19569
USW00024233,2024-01-04,31.1,0.03,26.7,8.0,42998
USW00024233,2024-01-05,12.7,0.15000000000000002,10.8,8.0,931
USW00024233,2024-01-06,49.2,0.09,0.7,7.920000000000001,38365
USW00024233,2024-01-07,33.7,0.12,9.1,6.24,22479
USW00024233,2024-01-08,45.3,0.255,11.4,8.0,28598
USW00024233,2024-01-09,47.5,0.045,10.5,5.84,12893
USW00024233,2024-01-10,22.7,0.015,15.1,8.0,34897
USW00024233,2024-01-11,33.5,0.18,8.9,8.0,37748
USW00024233,2024-01-12,35.2,0.06,3.6,5.68,17512
USW00024233,2024-01-13,59.9,0.06,17.4,5.68,34220
USW00024233,2024-01-14,3.1,0.06,4.1,8.0,33310
USW00024233,2024-01-15,19.0,0.10500000000000001,10.1,8.0,38245
USW00024233,2024-01-16,63.3,0.18,3.8,7.440000000000001,23561
USW00024233,2024-01-17,47.1,0.03,16.7,4.720000000000001,12588
USW00024233,2024-01-18,21.8,0.24,3.0,2.32,27654
USW00024233,2024-01-19,21.2,0.06,12.1,8.0,22726
USW00024233,2024-01-20,28.8,0.06,1.4,6.16,32549
USW00024233,2024-01-21,37.7,0.34500000000000003,20.2,0.0,13768
USW00024233,2024-01-22,30.7,0.18,21.7,3.12,20998
USW00024233,2024-01-23,33.7,0.015,5.1,6.800000000000001,26647
USW00024233,2024-01-24,23.9,0.5700000000000001,3.8,5.36,26878
USW00024233,2024-01-25,13.6,0.22499999999999998,7.4,6.800000000000001,13096
USW00024233,2024-01-26,38.8,0.10500000000000001,3.2,0.4,10839
USW00024233,2024-01-27,35.5,0.39,9.8,2.72,12827
USW00024233,2024-01-28,57.3,0.07500000000000001,15.6,5.120000000000001,22110
USW00024233,2024-01-29,24.5,0.03,9.7,5.68,27258
USW00024233,2024-01-30,39.8,0.135,21.4,1.6800000000000002,27365
USW00024233,2024-01-31,46.1,0.135,14.2,7.68,8660
USW00024233,2024-02-01,17.0,0.06,11.0,3.9200000000000004,20437
USW00024233,2024-02-02,48.0,0.07500000000000001,5.2,6.720000000000001,14943
USW00024233,2024-02-03,27.3,0.015,11.0,6.800000000000001,8190
USW00024233,2024-02-04,34.2,0.045,32.2,8.0,19764
USW00024233,2024-02-05,33.1,0.10500000000000001,1.1,5.760000000000001,17848
USW00024233,2024-02-06,22.9,0.18,6.7,5.84,14358
USW00024233,2024-02-07,46.6,0.015,20.1,6.640000000000001,20842
USW00024233,2024-02-08,15.5,0.27,11.8,4.88,13977
USW00024233,2024-02-09,23.9,0.07500000000000001,10.4,6.24,11759
USW00024233,2024-02-10,25.8,0.48,5.8,0.0,31786
USW00024233,2024-02-11,52.7,0.10500000000000001,6.2,8.0,29318
USW00024233,2024-02-12,59.0,0.195,2.1,5.6000000000000005,11127
USW00024233,2024-02-13,19.8,0.165,3.7,6.96,7264
USW00024233,2024-02-14,1.0,0.045,6.5,8.0,25037
USW00024233,2024-02-15,25.4,0.28500000000000003,15.9,8.0,21533
USW00024233,2024-02-16,28.3,0.07500000000000001,11.5,4.24,28061
USW00024233,2024-02-17,33.7,0.30000000000000004,10.8,6.0,7474
USW00024233,2024-02-18,28.7,0.12,7.5,8.0,18686
USW00024233,2024-02-19,36.8,0.22499999999999998,14.7,5.84,27879
USW00024233,2024-02-20,38.5,0.07500000000000001,17.1,8.0,16114
USW00024233,2024-02-21,36.8,0.07500000000000001,10.0,5.920000000000001,13981
USW00024233,2024-02-22,27.8,0.28500000000000003,27.7,8.0,18533
USW00024233,2024-02-23,46.4,0.46499999999999997,10.3,8.0,11770
USW00024233,2024-02-24,63.4,0.015,3.4,5.68,34231
USW00024233,2024-02-25,72.7,0.03,12.4,8.0,20052
USW00024233,2024-02-26,59.5,0.21000000000000002,12.8,6.800000000000001,29072
USW00024233,2024-02-27,35.2,0.03,5.7,4.720000000000001,15277
USW00024233,2024-02-28,41.8,0.06,5.4,3.3600000000000003,21155
USW00023169,2024-01-01,44.8,0.165,10.2,8.0,19584
USW00023169,2024-01-02,58.1,0.09,4.4,7.2,8086
USW00023169,2024-01-03,24.2,0.24,4.3,3.2,17253
USW00023169,2024-01-04,41.8,0.405,6.3,4.88,26934
USW00023169,2024-01-05,31.4,0.0,13.0,3.3600000000000003,17042
USW00023169,2024-01-06,45.0,0.18,6.7,5.44,22272
USW00023169,2024-01-07,20.7,0.10500000000000001,7.0,1.6800000000000002,20930
USW00023169,2024-01-08,49.2,0.06,39.8,8.0,13809
USW00023169,2024-01-09,40.4,0.195,6.9,3.9200000000000004,14613
USW00023169,2024-01-10,67.0,0.42000000000000004,9.5,6.800000000000001,15277
USW00023169,2024-01-11,36.7,0.15000000000000002,11.7,3.04,-2283
USW00023169,2024-01-12,29.1,0.255,10.9,5.36,44101
USW00023169,2024-01-13,23.9,0.07500000000000001,3.8,6.720000000000001,20528
USW00023169,2024-01-14,34.2,0.28500000000000003,3.4,0.08000000000000002,37164
USW00023169,2024-01-15,47.7,0.0,2.3,3.04,14334
USW00023169,2024-01-16,32.2,0.015,1.8,6.08,31484
USW00023169,2024-01-17,25.1,0.10500000000000001,10.6,3.6799999999999997,6569
USW00023169,2024-01-18,17.9,0.015,5.7,8.0,21473
USW00023169,2024-01-19,41.4,0.30000000000000004,22.4,5.2,29615
USW00023169,2024-01-20,43.2,0.54,5.6,8.0,35182
USW00023169,2024-01-21,10.6,0.15000000000000002,1.4,8.0,10304
USW00023169,2024-01-22,34.3,0.09,15.7,5.120000000000001,17347
USW00023169,2024-01-23,60.3,0.15000000000000002,16.0,6.16,33448
USW00023169,2024-01-24,39.7,0.30000000000000004,8.7,8.0,26496
USW00023169,2024-01-25,29.5,0.06,0.4,6.48,13189
USW00023169,2024-01-26,28.5,0.0,5.9,5.760000000000001,14504
USW00023169,2024-01-27,40.1,0.22499999999999998,5.8,5.6000000000000005,16252
USW00023169,2024-01-28,23.4,0.22499999999999998,18.7,4.720000000000001,28790
USW00023169,2024-01-29,54.0,0.06,9.8,8.0,32280
USW00023169,2024-01-30,39.0,0.03,6.4,8.0,15705
USW00023169,2024-01-31,31.8,0.495,5.7,8.0,35333
USW00023169,2024-02-01,18.8,0.06,19.4,8.0,21828
USW00023169,2024-02-02,43.2,0.315,5.4,6.32,9854
USW00023169,2024-02-03,25.3,0.6900000000000001,10.4,8.0,1431
USW00023169,2024-02-04,54.3,0.10500000000000001,2.6,3.04,13279
USW00023169,2024-02-05,21.9,0.18,4.4,7.76,13599
USW00023169,2024-02-06,25.6,0.0,4.3,1.36,12734
USW00023169,2024-02-07,45.0,0.12,13.4,4.08,33996
USW00023169,2024-02-08,42.2,0.495,3.5,7.440000000000001,16278
USW00023169,2024-02-09,60.7,0.06,9.3,4.08,17729
USW00023169,2024-02-10,29.9,0.0,15.9,8.0,30039
USW00023169,2024-02-11,17.8,0.22499999999999998,4.8,5.5200000000000005,19043
USW00023169,2024-02-12,21.4,0.015,16.0,6.800000000000001,-3501
USW00023169,2024-02-13,5.7,0.045,6.6,8.0,36535
USW00023169,2024-02-14,42.4,0.135,2.6,4.5600000000000005,9802
USW00023169,2024-02-15,-5.4,0.045,6.8,5.44,22033
USW00023169,2024-02-16,51.1,0.06,5.1,1.8399999999999999,27794
USW00023169,2024-02-17,31.0,0.045,15.2,5.760000000000001,19386
USW00023169,2024-02-18,47.6,0.315,6.8,6.48,10064
USW00023169,2024-02-19,38.1,0.10500000000000001,16.4,6.48,6366
USW00023169,2024-02-20,27.3,0.045,8.5,3.2,10633
USW00023169,2024-02-21,-0.9,0.18,10.9,8.0,4252
USW00023169,2024-02-22,57.8,0.10500000000000001,4.8,2.2399999999999998,3565
USW00023169,2024-02-23,42.3,0.06,8.1,6.16,26377
USW00023169,2024-02-24,49.1,0.045,4.3,6.08,8829
USW00023169,2024-02-25,31.8,0.09,7.7,6.88,23286
USW00023169,2024-02-26,14.8,0.0,0.4,1.4400000000000002,26301
USW00023169,2024-02-27,27.4,0.06,3.3,8.0,17599
USW00023169,2024-02-28,24.8,0.06,1.7,5.68,23530
USW00012815,2024-01-01,40.4,0.07500000000000001,1.4,5.44,29471
USW00012815,2024-01-02,27.1,0.06,10.9,6.32,15466
USW00012815,2024-01-03,69.0,0.72,33.7,3.2,6666
USW00012815,2024-01-04,48.2,0.195,9.8,7.359999999999999,6091
USW00012815,2024-01-05,57.6,0.06,8.6,3.6799999999999997,29789
USW00012815,2024-01-06,58.9,0.015,8.3,6.96,34927
USW00012815,2024-01-07,16.6,0.30000000000000004,3.9,8.0,14309
USW00012815,2024-01-08,31.1,0.18,12.1,6.4,34628
USW00012815,2024-01-09,20.8,0.045,16.7,2.4000000000000004,29411
USW00012815,2024-01-10,32.1,0.44999999999999996,9.4,2.8000000000000003,6323
USW00012815,2024-01-11,50.3,0.09,5.9,5.04,15417
USW00012815,2024-01-12,35.7,0.015,10.1,3.7600000000000002,20674
USW00012815,2024-01-13,22.5,0.135,3.9,6.720000000000001,32382
USW00012815,2024-01-14,51.4,0.045,8.7,5.120000000000001,21320
USW00012815,2024-01-15,45.6,0.405,14.5,7.6000000000000005,17102
USW00012815,2024-01-16,16.3,0.07500000000000001,12.7,3.44,32533
USW00012815,2024-01-17,25.5,0.34500000000000003,28.2,4.0,21710
USW00012815,2024-01-18,27.6,0.03,7.9,8.0,27983
USW00012815,2024-01-19,25.5,0.99,6.8,6.08,5882
USW00012815,2024-01-20,21.0,0.43499999999999994,13.7,8.0,10046
USW00012815,2024-01-21,35.4,0.015,11.5,4.32,33949
USW00012815,2024-01-22,33.6,0.045,3.1,6.640000000000001,12957
USW00012815,2024-01-23,13.4,0.39,7.1,8.0,15174
USW00012815,2024-01-24,18.1,0.21000000000000002,6.2,6.640000000000001,22917
USW00012815,2024-01-25,37.8,0.10500000000000001,1.2,8.0,17645
USW00012815,2024-01-26,45.6,0.015,4.0,7.840000000000001,26561
USW00012815,2024-01-27,24.0,0.33,6.5,8.0,34579
USW00012815,2024-01-28,44.5,0.10500000000000001,7.9,7.120000000000001,18393
USW00012815,2024-01-29,14.9,0.135,4.8,4.720000000000001,12873
USW00012815,2024-01-30,27.2,0.135,2.2,8.0,2695
USW00012815,2024-01-31,3.7,0.24,12.7,8.0,13096
USW00012815,2024-02-01,24.7,0.44999999999999996,7.5,2.9600000000000004,28248
USW00012815,2024-02-02,46.7,0.0,8.8,7.120000000000001,9945
USW00012815,2024-02-03,31.2,0.06,2.7,6.4,3462
USW00012815,2024-02-04,35.3,0.10500000000000001,14.2,8.0,26095
USW00012815,2024-02-05,42.3,0.03,9.4,5.920000000000001,17031
USW00012815,2024-02-06,18.7,0.03,15.2,5.44,21504
USW00012815,2024-02-07,41.4,0.10500000000000001,7.2,4.88,24114
USW00012815,2024-02-08,20.4,0.015,9.3,3.5200000000000005,17742
USW00012815,2024-02-09,22.6,0.21000000000000002,28.5,5.120000000000001,42360
USW00012815,2024-02-10,32.3,0.195,24.6,6.800000000000001,8759
USW00012815,2024-02-11,25.7,0.495,0.6,6.720000000000001,29593
USW00012815,2024-02-12,32.1,0.015,17.9,8.0,13008
USW00012815,2024-02-13,31.3,0.06,1.9,4.64,22868
USW00012815,2024-02-14,11.8,0.33,3.2,7.28,25400
USW00012815,2024-02-15,21.5,0.315,21.1,8.0,15580
USW00012815,2024-02-16,39.2,0.15000000000000002,8.2,5.120000000000001,14199
USW00012815,2024-02-17,44.4,0.34500000000000003,9.2,5.2,15091
USW00012815,2024-02-18,38.6,0.165,11.5,3.7600000000000002,15902
USW00012815,2024-02-19,61.1,0.255,15.2,8.0,-5921
USW00012815,2024-02-20,26.3,0.30000000000000004,2.7,5.28,7166
USW00012815,2024-02-21,22.3,0.0,7.6,5.6000000000000005,14621
USW00012815,2024-02-22,44.1,0.315,2.0,7.920000000000001,18420
USW00012815,2024-02-23,48.2,0.28500000000000003,17.6,6.32,5310
USW00012815,2024-02-24,35.3,0.10500000000000001,4.9,7.359999999999999,6642
USW00012815,2024-02-25,60.5,0.27,16.1,7.120000000000001,22001
USW00012815,2024-02-26,57.0,0.12,2.5,5.120000000000001,38045
USW00012815,2024-02-27,41.1,0.44999999999999996,3.7,3.12,16124
USW00012815,2024-02-28,49.7,0.09,19.3,7.2,17712
USW00012839,2024-01-01,51.7,0.255,16.6,5.44,12015
USW00012839,2024-01-02,-13.8,0.165,14.6,8.0,31534
USW00012839,2024-01-03,36.4,0.09,40.2,4.32,18046
USW00012839,2024-01-04,42.5,0.195,8.8,2.8000000000000003,16637
USW00012839,2024-01-05,30.9,0.09,1.9,7.359999999999999,20602
USW00012839,2024-01-06,42.2,0.405,12.0,8.0,11361
USW00012839,2024-01-07,17.3,0.10500000000000001,6.0,7.120000000000001,30585
USW00012839,2024-01-08,30.8,0.15000000000000002,3.2,2.4000000000000004,17813
USW00012839,2024-01-09,29.4,0.48,18.4,8.0,24875
USW00012839,2024-01-10,42.2,0.0,6.2,8.0,23478
USW00012839,2024-01-11,5.5,0.15000000000000002,0.4,3.6799999999999997,13073
USW00012839,2024-01-12,53.6,0.315,13.3,3.9200000000000004,16306
USW00012839,2024-01-13,33.3,0.09,14.9,6.16,21876
USW00012839,2024-01-14,38.9,0.06,10.5,8.0,34568
USW00012839,2024-01-15,27.6,0.015,2.9,5.120000000000001,13508
USW00012839,2024-01-16,30.2,0.10500000000000001,6.9,8.0,-2014
USW00012839,2024-01-17,39.1,0.12,4.6,6.48,16626
USW00012839,2024-01-18,19.9,0.07500000000000001,13.9,8.0,2422
USW00012839,2024-01-19,34.2,0.03,12.9,8.0,16695
USW00012839,2024-01-20,26.6,0.06,2.6,6.32,18060
USW00012839,2024-01-21,32.2,0.12,10.4,8.0,36168
USW00012839,2024-01-22,51.0,0.12,1.6,3.3600000000000003,37131
USW00012839,2024-01-23,43.4,0.03,8.3,2.8800000000000003,24394
USW00012839,2024-01-24,25.1,0.03,13.4,2.16,27803
USW00012839,2024-01-25,29.8,0.165,2.5,5.04,23352
USW00012839,2024-01-26,42.9,0.015,6.1,7.120000000000001,-9269
USW00012839,2024-01-27,-13.1,0.54,18.4,6.800000000000001,21926
USW00012839,2024-01-28,2.0,0.07500000000000001,7.9,4.64,5613
USW00012839,2024-01-29,42.7,0.045,3.9,7.5200000000000005,19016
USW00012839,2024-01-30,19.9,0.36,3.3,7.359999999999999,11907
USW00012839,2024-01-31,41.2,0.375,7.2,5.28,25577
USW00012839,2024-02-01,41.1,0.75,13.3,5.68,22948
USW00012839,2024-02-02,54.9,0.10500000000000001,8.2,5.28,23492
USW00012839,2024-02-03,40.8,0.48,21.8,8.0,14444
USW00012839,2024-02-04,30.0,0.27,11.9,6.32,-2861
USW00012839,2024-02-05,27.6,0.195,11.9,0.7200000000000001,10861
USW00012839,2024-02-06,29.5,0.03,20.5,5.120000000000001,11787
USW00012839,2024-02-07,43.3,0.28500000000000003,12.7,5.2,22725
USW00012839,2024-02-08,41.7,0.045,13.6,8.0,9383
USW00012839,2024-02-09,53.8,0.015,15.9,8.0,23699
USW00012839,2024-02-10,47.7,0.06,8.0,3.5200000000000005,12555
USW00012839,2024-02-11,57.2,0.135,4.3,6.16,42610
USW00012839,2024-02-12,32.5,0.06,26.2,4.720000000000001,27474
USW00012839,2024-02-13,39.3,0.43499999999999994,16.4,6.48,7667
USW00012839,2024-02-14,30.0,0.10500000000000001,6.2,7.2,16123
USW00012839,2024-02-15,30.9,0.09,3.6,1.2000000000000002,28828
USW00012839,2024-02-16,54.7,0.015,3.1,2.9600000000000004,27193
USW00012839,2024-02-17,24.7,0.09,13.6,5.84,21490
USW00012839,2024-02-18,34.5,0.045,3.5,8.0,28879
USW00012839,2024-02-19,54.9,0.03,3.9,7.28,27383
USW00012839,2024-02-20,36.2,0.09,5.5,7.6000000000000005,37167
USW00012839,2024-02-21,46.9,0.27,9.8,4.32,24119
USW00012839,2024-02-22,43.0,0.015,10.6,7.6000000000000005,6902
USW00012839,2024-02-23,31.1,0.135,12.6,8.0,28122
USW00012839,2024-02-24,56.6,0.07500000000000001,7.4,8.0,23787
USW00012839,2024-02-25,12.1,0.28500000000000003,8.6,3.6,25717
USW00012839,2024-02-26,65.9,0.015,6.0,4.4799999999999995,24385
USW00012839,2024-02-27,22.6,0.10500000000000001,4.9,6.640000000000001,29031
USW00012839,2024-02-28,24.0,0.015,13.1,7.040000000000001,19354
USW00013881,2024-01-01,63.4,0.07500000000000001,3.1,3.5200000000000005,12701
USW00013881,2024-01-02,20.0,0.015,8.4,7.440000000000001,17000
USW00013881,2024-01-03,43.0,0.18,0.7,8.0,20144
USW00013881,2024-01-04,33.2,0.015,15.3,5.920000000000001,10656
USW00013881,2024-01-05,0.5,0.18,16.3,6.4,15685
USW00013881,2024-01-06,27.9,0.0,8.6,8.0,880
USW00013881,2024-01-07,25.8,0.18,20.4,3.84,13593
USW00013881,2024-01-08,22.5,0.045,6.6,7.68,7659
USW00013881,2024-01-09,31.0,0.03,1.8,8.0,17557
USW00013881,2024-01-10,10.7,0.03,2.3,7.5200000000000005,17497
USW00013881,2024-01-11,20.9,0.015,2.2,8.0,12482
USW00013881,2024-01-12,46.0,0.15000000000000002,5.5,4.08,28540
USW00013881,2024-01-13,30.7,0.22499999999999998,4.2,8.0,13798
USW00013881,2024-01-14,27.0,0.21000000000000002,8.6,6.4,20841
USW00013881,2024-01-15,30.4,0.03,1.2,3.5200000000000005,22936
USW00013881,2024-01-16,43.1,0.54,11.6,8.0,28690
USW00013881,2024-01-17,41.3,0.22499999999999998,14.8,8.0,5110
USW00013881,2024-01-18,27.7,0.42000000000000004,14.4,6.48,21311
USW00013881,2024-01-19,56.4,0.015,6.8,8.0,2204
USW00013881,2024-01-20,29.9,0.39,4.3,7.040000000000001,10039
USW00013881,2024-01-21,35.0,0.015,28.2,6.24,13715
USW00013881,2024-01-22,15.1,0.18,3.1,3.6,13854
USW00013881,2024-01-23,11.3,0.03,5.6,6.0,29502
USW00013881,2024-01-24,38.4,0.15000000000000002,3.9,3.44,23106
USW00013881,2024-01-25,12.3,0.24,19.9,6.4,23029
USW00013881,2024-01-26,48.6,0.045,5.6,6.16,13589
USW00013881,2024-01-27,53.5,0.015,8.7,7.920000000000001,53566
USW00013881,2024-01-28,61.2,0.18,10.4,4.24,22982
USW00013881,2024-01-29,14.3,0.15000000000000002,14.6,0.0,25844
USW00013881,2024-01-30,44.5,0.0,3.2,2.64,36799
USW00013881,2024-01-31,48.1,0.03,7.6,8.0,19927
USW00013881,2024-02-01,22.0,0.15000000000000002,8.9,7.040000000000001,16094
USW00013881,2024-02-02,51.8,0.36,6.8,7.359999999999999,33201
USW00013881,2024-02-03,37.0,0.28500000000000003,27.8,8.0,27921
USW00013881,2024-02-04,52.5,0.015,4.3,6.08,28186
USW00013881,2024-02-05,35.3,0.12,18.4,5.760000000000001,17047
USW00013881,2024-02-06,26.0,0.10500000000000001,5.5,7.28,17315
USW00013881,2024-02-07,18.0,0.195,11.6,6.08,20812
USW00013881,2024-02-08,7.7,0.07500000000000001,26.7,6.720000000000001,22916
USW00013881,2024-02-09,41.1,0.03,13.3,5.760000000000001,15981
USW00013881,2024-02-10,32.0,0.06,7.5,4.64,26800
USW00013881,2024-02-11,30.1,0.135,6.1,8.0,55190
USW00013881,2024-02-12,39.1,0.0,8.6,4.4799999999999995,12127
USW00013881,2024-02-13,27.1,0.375,13.2,7.440000000000001,13537
USW00013881,2024-02-14,33.8,0.165,9.5,5.36,32292
USW00013881,2024-02-15,7.9,0.06,3.6,6.48,25418
USW00013881,2024-02-16,46.7,0.09,6.0,3.44,17724
USW00013881,2024-02-17,39.5,0.10500000000000001,29.7,8.0,23147
USW00013881,2024-02-18,47.6,0.12,16.5,8.0,18710
USW00013881,2024-02-19,34.7,0.22499999999999998,15.5,8.0,34970
USW00013881,2024-02-20,21.0,0.045,24.3,8.0,33321
USW00013881,2024-02-21,23.8,0.15000000000000002,3.7,5.120000000000001,22011
USW00013881,2024-02-22,17.6,0.21000000000000002,6.3,4.0,17548
USW00013881,2024-02-23,44.5,0.255,13.5,8.0,20041
USW00013881,2024-02-24,63.2,0.015,2.5,6.56,20886
USW00013881,2024-02-25,8.5,0.07500000000000001,2.4,8.0,31476
USW00013881,2024-02-26,42.5,0.10500000000000001,5.6,3.6,20453
USW00013881,2024-02-27,33.9,0.165,6.6,6.0,15553
USW00013881,2024-02-28,7.9,0.09,14.4,7.68,2088
USW00023183,2024-01-01,33.4,0.03,16.5,8.0,8853
USW00023183,2024-01-02,46.3,0.015,4.3,3.5200000000000005,12452
USW00023183,2024-01-03,33.6,0.06,11.0,6.720000000000001,30335
USW00023183,2024-01-04,2.9,0.21000000000000002,21.7,3.9200000000000004,8981
USW00023183,2024-01-05,28.2,0.015,2.0,8.0,21491
USW00023183,2024-01-06,47.8,0.33,9.2,8.0,36943
USW00023183,2024-01-07,41.3,0.015,7.7,7.359999999999999,19710
USW00023183,2024-01-08,44.8,0.07500000000000001,9.2,8.0,30942
USW00023183,2024-01-09,17.0,0.5249999999999999,15.3,5.920000000000001,15456
USW00023183,2024-01-10,41.8,0.015,3.8,6.640000000000001,33096
USW00023183,2024-01-11,36.4,0.165,24.2,5.120000000000001,26397
USW00023183,2024-01-12,25.6,0.135,18.9,7.440000000000001,15820
USW00023183,2024-01-13,34.5,0.51,7.7,5.28,32710
USW00023183,2024-01-14,27.2,0.165,8.4,5.920000000000001,20136
USW00023183,2024-01-15,51.2,0.46499999999999997,7.8,5.04,7978
USW00023183,2024-01-16,60.0,0.44999999999999996,10.8,5.84,27037
USW00023183,2024-01-17,31.2,0.015,7.4,8.0,13292
USW00023183,2024-01-18,24.2,0.06,16.4,4.800000000000001,8166
USW00023183,2024-01-19,25.9,0.09,6.1,4.5600000000000005,37471
USW00023183,2024-01-20,19.6,0.12,7.8,2.16,31375
USW00023183,2024-01-21,70.8,0.21000000000000002,7.1,5.28,33951
USW00023183,2024-01-22,20.7,0.015,9.7,3.9200000000000004,16287
USW00023183,2024-01-23,56.3,0.12,13.3,4.0,21137
USW00023183,2024-01-24,15.9,0.0,10.0,5.120000000000001,6748
USW00023183,2024-01-25,49.3,0.03,7.4,7.920000000000001,3171
USW00023183,2024-01-26,40.0,0.045,5.2,8.0,22086
USW00023183,2024-01-27,37.7,0.07500000000000001,16.4,2.8800000000000003,35340
USW00023183,2024-01-28,11.7,0.07500000000000001,9.8,6.48,26567
USW00023183,2024-01-29,49.0,0.135,2.5,8.0,17687
USW00023183,2024-01-30,41.5,0.015,6.6,6.96,9961
USW00023183,2024-01-31,14.5,0.24,4.9,2.72,24593
USW00023183,2024-02-01,6.2,0.07500000000000001,6.0,3.9200000000000004,17906
USW00023183,2024-02-02,14.7,0.195,3.5,8.0,23990
USW00023183,2024-02-03,46.7,0.15000000000000002,8.8,6.24,2913
USW00023183,2024-02-04,31.0,0.015,1.3,6.720000000000001,28907
USW00023183,2024-02-05,10.2,0.43499999999999994,9.1,7.920000000000001,13188
USW00023183,2024-02-06,55.6,0.15000000000000002,2.6,7.76,22484
USW00023183,2024-02-07,34.1,0.07500000000000001,13.4,8.0,33311
USW00023183,2024-02-08,0.9,0.045,7.8,8.0,15620
USW00023183,2024-02-09,39.7,0.21000000000000002,11.9,6.4,19403
USW00023183,2024-02-10,28.4,0.015,12.3,7.76,25752
USW00023183,2024-02-11,37.1,0.44999999999999996,5.2,6.32,24884
USW00023183,2024-02-12,47.4,0.18,5.6,7.920000000000001,-1905
USW00023183,2024-02-13,42.8,0.135,16.6,4.720000000000001,22421
USW00023183,2024-02-14,54.5,0.09,13.9,2.72,20092
USW00023183,2024-02-15,23.6,0.09,12.1,6.88,36544
USW00023183,2024-02-16,12.7,0.675,7.9,2.4000000000000004,12625
USW00023183,2024-02-17,37.5,0.195,4.7,6.56,11326
USW00023183,2024-02-18,28.4,0.99,10.0,6.08,18246
USW00023183,2024-02-19,39.2,0.42000000000000004,14.9,5.36,23766
USW00023183,2024-02-20,10.4,0.045,3.8,5.5200000000000005,37011
USW00023183,2024-02-21,29.7,0.07500000000000001,12.4,7.120000000000001,23525
USW00023183,2024-02-22,46.0,0.015,16.8,8.0,10669
USW00023183,2024-02-23,28.8,0.15000000000000002,4.0,7.6000000000000005,43092
USW00023183,2024-02-24,41.0,0.03,7.3,8.0,26788
USW00023183,2024-02-25,31.7,0.045,7.3,8.0,15045
USW00023183,2024-02-26,27.3,0.015,24.0,8.0,16202
USW00023183,2024-02-27,12.1,0.07500000000000001,10.0,6.08,24724
USW00023183,2024-02-28,59.6,0.12,5.2,8.0,-1497
USW00012960,2024-01-01,27.1,0.315,15.5,8.0,30972
USW00012960,2024-01-02,42.7,0.015,12.7,8.0,7098
USW00012960,2024-01-03,30.4,0.03,6.5,8.0,31398
USW00012960,2024-01-04,49.5,0.24,9.4,7.6000000000000005,27217
USW00012960,2024-01-05,29.8,0.24,2.1,8.0,12682
USW00012960,2024-01-06,24.0,0.44999999999999996,3.5,6.96,4780
USW00012960,2024-01-07,49.7,0.07500000000000001,18.3,7.840000000000001,20636
USW00012960,2024-01-08,27.0,0.15000000000000002,12.5,3.7600000000000002,19386
USW00012960,2024-01-09,44.3,0.015,3.4,8.0,29213
USW00012960,2024-01-10,29.6,0.42000000000000004,14.5,7.040000000000001,18766
USW00012960,2024-01-11,43.8,0.135,9.9,1.92,25778
USW00012960,2024-01-12,27.0,0.135,12.8,3.84,26760
USW00012960,2024-01-13,64.9,0.30000000000000004,3.5,8.0,32928
USW00012960,2024-01-14,27.9,0.28500000000000003,10.4,8.0,18598
USW00012960,2024-01-15,42.4,0.07500000000000001,8.0,5.84,3230
USW00012960,2024-01-16,37.8,0.36,28.9,4.960000000000001,16866
USW00012960,2024-01-17,39.8,0.21000000000000002,19.0,7.6000000000000005,8802
USW00012960,2024-01-18,58.2,0.06,6.3,6.96,2824
USW00012960,2024-01-19,3.6,0.015,13.5,8.0,8679
USW00012960,2024-01-20,30.1,0.34500000000000003,12.5,5.6000000000000005,11412
USW00012960,2024-01-21,45.4,0.375,21.9,6.720000000000001,27295
USW00012960,2024-01-22,6.6,0.015,23.1,7.359999999999999,30896
USW00012960,2024-01-23,54.3,0.015,11.8,4.720000000000001,22497
USW00012960,2024-01-24,45.2,0.0,11.4,8.0,20563
USW00012960,2024-01-25,29.1,0.22499999999999998,3.6,6.96,26488
USW00012960,2024-01-26,23.4,0.06,16.2,6.24,33230
USW00012960,2024-01-27,42.9,0.135,1.7,6.08,9304
USW00012960,2024-01-28,35.2,0.15000000000000002,1.6,5.28,21836
