STATION,DATE,TEMP,PRCP,WIND,VISIBILITY,CEILING
USW00023062,2023-08-03,68.2,0.20400000000000001,7.0,10.0,19260
USW00023062,2023-08-04,82.4,0.18,6.0,7.4,15562
USW00023062,2023-08-05,78.0,0.06,9.9,6.5,21498
USW00023062,2023-08-06,76.2,0.024,11.9,6.3,27837
USW00023062,2023-08-07,98.2,0.024,12.6,10.0,14898
USW00023062,2023-08-08,79.3,0.036,20.2,6.4,19326
USW00023062,2023-08-09,95.7,0.12,14.2,4.5,35655
USW00023062,2023-08-10,79.2,0.072,20.3,10.0,6518
USW00023062,2023-08-11,72.8,0.072,10.8,10.0,31007
USW00023062,2023-08-12,84.9,0.06,21.1,9.0,16002
USW00023062,2023-08-13,67.6,0.036,9.7,6.5,15841
USW00023062,2023-08-14,81.7,0.40800000000000003,18.0,10.0,23020
USW00023062,2023-08-15,81.8,0.192,33.3,9.7,21333
USW00023062,2023-08-16,84.1,0.096,2.6,10.0,24520
USW00023062,2023-08-17,86.2,0.084,10.3,9.4,19712
USW00023062,2023-08-18,72.1,0.276,13.8,9.0,30968
USW00023062,2023-08-19,76.4,0.012,2.2,4.7,7461
USW00023062,2023-08-20,83.4,0.084,5.4,9.9,29368
USW00023062,2023-08-21,80.1,0.192,13.0,10.0,34784
USW00023062,2023-08-22,83.4,0.084,3.7,6.0,23885
USW00023062,2023-08-23,78.3,0.0,5.3,10.0,26313
USW00023062,2023-08-24,75.7,0.216,11.3,5.9,25965
USW00023062,2023-08-25,73.8,0.084,17.9,6.3,14244
USW00023062,2023-08-26,86.5,0.0,14.0,7.0,23138
USW00023062,2023-08-27,69.9,0.012,19.1,7.2,19442
USW00023062,2023-08-28,81.6,0.22799999999999998,27.4,10.0,27778
USW00023062,2023-08-29,85.0,0.012,1.3,7.6,27485
USW00023062,2023-08-30,66.3,0.036,7.3,8.2,16052
USW00023062,2023-08-31,63.1,0.108,11.6,8.8,19845
USW00094789,2023-06-01,68.9,0.192,4.5,8.3,10121
USW00094789,2023-06-02,80.7,0.156,5.1,10.0,33357
USW00094789,2023-06-03,75.7,0.048,6.4,8.8,9521
USW00094789,2023-06-04,92.7,0.18,1.5,10.0,20010
USW00094789,2023-06-05,91.8,0.20400000000000001,8.2,7.0,17210
USW00094789,2023-06-06,86.2,0.024,13.6,9.9,24111
USW00094789,2023-06-07,100.7,0.048,4.9,9.9,2567
USW00094789,2023-06-08,87.1,0.096,4.8,7.8,38115
USW00094789,2023-06-09,94.9,0.024,10.6,8.4,34900
USW00094789,2023-06-10,86.6,0.276,3.3,7.8,17074
USW00094789,2023-06-11,90.2,0.024,8.7,8.1,24781
USW00094789,2023-06-12,87.9,0.012,5.3,2.8,31474
USW00094789,2023-06-13,80.9,0.312,8.9,0.0,26581
USW00094789,2023-06-14,69.3,0.3,12.4,8.0,35632
USW00094789,2023-06-15,65.9,0.132,17.1,6.5,21790
USW00094789,2023-06-16,68.4,0.168,3.2,9.2,35051
USW00094789,2023-06-17,86.3,0.144,7.7,7.1,24165
USW00094789,2023-06-18,84.1,0.348,1.2,10.0,38725
USW00094789,2023-06-19,81.7,0.144,20.0,4.6,14750
USW00094789,2023-06-20,61.8,0.216,9.7,5.1,22966
USW00094789,2023-06-21,86.6,0.012,9.9,3.8,-3142
USW00094789,2023-06-22,80.1,0.084,5.0,9.8,12226
USW00094789,2023-06-23,90.4,0.048,18.8,10.0,12717
USW00094789,2023-06-24,78.5,0.0,12.8,6.0,19872
USW00094789,2023-06-25,84.3,0.012,6.6,9.9,33015
USW00094789,2023-06-26,76.7,0.12,1.2,10.0,349
USW00094789,2023-06-27,70.5,0.0,12.5,10.0,13759
USW00094789,2023-06-28,67.6,0.20400000000000001,4.8,5.9,23752
USW00094789,2023-06-29,76.6,0.732,18.1,10.0,31516
USW00094789,2023-06-30,81.8,0.324,1.8,7.7,12170
USW00094789,2023-07-01,73.9,0.084,9.6,3.0,1408
USW00094789,2023-07-02,75.4,0.096,11.1,10.0,13346
USW00094789,2023-07-03,81.2,0.048,19.1,10.0,27855
USW00094789,2023-07-04,70.8,0.084,0.4,10.0,15923
USW00094789,2023-07-05,68.0,0.132,21.4,10.0,21057
USW00094789,2023-07-06,62.7,0.024,13.6,6.3,37316
USW00094789,2023-07-07,80.1,0.168,8.6,4.8,35430
USW00094789,2023-07-08,76.6,0.3,4.2,4.2,21000
USW00094789,2023-07-09,89.7,0.288,10.0,10.0,7144
USW00094789,2023-07-10,99.4,0.24,6.5,7.3,34346
USW00094789,2023-07-11,94.0,0.20400000000000001,7.1,3.4,19825
USW00094789,2023-07-12,79.2,0.432,19.0,6.9,34407
USW00094789,2023-07-13,86.2,0.06,8.3,8.4,17182
USW00094789,2023-07-14,82.1,0.288,6.3,9.7,26521
USW00094789,2023-07-15,68.7,0.0,2.7,10.0,18504
USW00094789,2023-07-16,89.6,0.072,11.0,5.9,21950
USW00094789,2023-07-17,78.3,0.012,14.1,4.4,16253
USW00094789,2023-07-18,77.7,0.024,8.4,10.0,6346
USW00094789,2023-07-19,78.3,0.012,12.3,5.8,32881
USW00094789,2023-07-20,91.3,0.072,8.7,10.0,27438
USW00094789,2023-07-21,82.7,0.096,9.2,8.0,18029
USW00094789,2023-07-22,76.6,0.49199999999999994,2.5,10.0,26447
USW00094789,2023-07-23,94.5,0.024,5.5,9.7,30315
USW00094789,2023-07-24,96.5,0.024,2.9,6.4,18721
USW00094789,2023-07-25,64.8,0.20400000000000001,19.5,8.3,39137
USW00094789,2023-07-26,70.8,0.252,2.3,8.9,38856
USW00094789,2023-07-27,64.4,0.072,8.2,6.1,23833
USW00094789,2023-07-28,77.9,0.156,12.3,10.0,28896
USW00094789,2023-07-29,80.6,0.06,1.0,7.1,4373
USW00094789,2023-07-30,77.6,0.036,6.8,7.1,12251
USW00094789,2023-07-31,88.9,0.108,3.0,4.6,11870
USW00094789,2023-08-01,96.5,0.108,27.8,6.7,3059
USW00094789,2023-08-02,90.2,0.096,25.8,6.3,17285
USW00094789,2023-08-03,84.9,0.096,3.3,4.5,21197
USW00094789,2023-08-04,93.2,0.072,20.8,4.1,20539
USW00094789,2023-08-05,92.1,0.072,3.9,9.3,17776
USW00094789,2023-08-06,69.6,0.048,6.5,8.0,29901
USW00094789,2023-08-07,76.4,0.288,15.2,7.9,25807
USW00094789,2023-08-08,81.0,0.096,6.5,10.0,23300
USW00094789,2023-08-09,75.2,0.132,12.3,10.0,34404
USW00094789,2023-08-10,77.8,0.012,8.4,9.1,21005
USW00094789,2023-08-11,83.7,0.084,8.7,8.3,16165
USW00094789,2023-08-12,75.6,0.192,11.6,6.1,35132
USW00094789,2023-08-13,76.9,0.108,17.6,9.0,16300
USW00094789,2023-08-14,90.7,0.252,11.2,8.7,1250
USW00094789,2023-08-15,91.7,0.168,21.0,6.0,13448
USW00094789,2023-08-16,77.7,0.12,26.7,5.8,24089
USW00094789,2023-08-17,76.8,0.06,4.8,5.4,16523
USW00094789,2023-08-18,82.3,0.036,19.2,4.4,39164
USW00094789,2023-08-19,83.8,0.0,13.5,9.1,17588
USW00094789,2023-08-20,88.1,0.264,11.8,9.9,16427
USW00094789,2023-08-21,72.3,0.192,17.6,6.2,16969
USW00094789,2023-08-22,83.1,0.22799999999999998,7.1,10.0,8158
USW00094789,2023-08-23,74.5,0.072,6.2,8.0,19288
USW00094789,2023-08-24,81.4,0.06,1.6,6.9,14
USW00094789,2023-08-25,74.1,0.084,20.9,8.7,29896
USW00094789,2023-08-26,95.7,0.12,8.2,9.9,1250
USW00094789,2023-08-27,67.1,0.048,3.2,8.1,16554
USW00094789,2023-08-28,57.8,0.084,6.9,4.7,14909
USW00094789,2023-08-29,86.8,0.024,1.3,5.5,42498
USW00094789,2023-08-30,108.4,0.024,7.9,7.6,20661
USW00094789,2023-08-31,76.3,0.216,6.3,6.2,18595
USW00023234,2023-06-01,88.2,0.24,3.2,7.7,-11289
USW00023234,2023-06-02,70.3,0.192,15.9,6.3,29268
USW00023234,2023-06-03,67.2,0.096,17.6,10.0,18246
USW00023234,2023-06-04,79.2,0.252,3.8,6.1,6764
USW00023234,2023-06-05,96.8,0.252,10.4,8.4,17475
USW00023234,2023-06-06,88.5,0.132,12.0,4.6,26398
USW00023234,2023-06-07,74.1,0.324,5.7,5.6,33108
USW00023234,2023-06-08,91.7,0.036,8.0,8.8,27743
USW00023234,2023-06-09,73.4,0.12,11.4,8.0,8381
USW00023234,2023-06-10,92.2,0.276,9.3,10.0,27200
USW00023234,2023-06-11,71.3,0.168,6.3,5.7,29032
USW00023234,2023-06-12,99.5,0.132,2.1,9.6,26296
USW00023234,2023-06-13,66.1,0.276,12.7,10.0,29989
USW00023234,2023-06-14,86.6,0.084,17.7,7.7,29098
USW00023234,2023-06-15,68.1,0.084,5.6,10.0,8969
USW00023234,2023-06-16,68.1,0.048,1.6,5.0,20563
USW00023234,2023-06-17,82.7,0.264,10.8,7.3,38346
USW00023234,2023-06-18,93.5,0.084,10.2,5.7,30361
USW00023234,2023-06-19,84.1,0.108,11.3,9.1,25675
USW00023234,2023-06-20,86.7,0.072,1.9,6.0,31698
USW00023234,2023-06-21,68.7,0.0,10.6,10.0,12302
USW00023234,2023-06-22,80.1,0.264,12.9,10.0,11383
USW00023234,2023-06-23,87.9,0.18,7.2,8.0,14466
USW00023234,2023-06-24,87.3,0.20400000000000001,1.8,10.0,19457
USW00023234,2023-06-25,82.4,0.216,5.1,7.5,10670
USW00023234,2023-06-26,82.2,0.024,9.5,8.1,10595
USW00023234,2023-06-27,79.4,0.048,1.4,10.0,8416
USW00023234,2023-06-28,81.5,0.156,6.5,3.0,12804
USW00023234,2023-06-29,82.0,0.12,30.1,7.5,24993
USW00023234,2023-06-30,65.7,0.42,14.7,10.0,23286
USW00023234,2023-07-01,99.8,0.192,6.6,6.2,22100
USW00023234,2023-07-02,81.7,0.036,6.4,9.6,28470
USW00023234,2023-07-03,79.4,0.048,9.5,5.6,24583
USW00023234,2023-07-04,95.1,0.06,10.7,5.7,35143
USW00023234,2023-07-05,82.2,0.324,12.1,7.5,14211
USW00023234,2023-07-06,78.9,0.072,8.7,9.3,9767
USW00023234,2023-07-07,60.6,0.168,17.6,1.2,24128
USW00023234,2023-07-08,82.1,0.036,9.6,7.8,9525
USW00023234,2023-07-09,72.0,0.192,11.0,10.0,13348
USW00023234,2023-07-10,80.7,0.144,2.8,3.8,24765
USW00023234,2023-07-11,82.2,0.324,4.9,10.0,32163
USW00023234,2023-07-12,66.7,0.156,6.0,7.2,22862
USW00023234,2023-07-13,80.3,0.024,6.5,10.0,23610
USW00023234,2023-07-14,76.5,0.072,5.5,3.4,20167
USW00023234,2023-07-15,77.2,0.132,3.0,10.0,20443
USW00023234,2023-07-16,81.6,0.132,7.5,4.3,22528
USW00023234,2023-07-17,69.5,0.0,2.7,10.0,442
USW00023234,2023-07-18,95.7,0.20400000000000001,9.0,7.8,10341
USW00023234,2023-07-19,93.8,0.144,15.4,10.0,15193
USW00023234,2023-07-20,81.6,0.048,13.9,10.0,17857
USW00023234,2023-07-21,97.2,0.012,6.4,7.4,27074
USW00023234,2023-07-22,77.8,0.18,2.4,9.9,3567
USW00023234,2023-07-23,95.5,0.40800000000000003,5.8,4.0,29309
USW00023234,2023-07-24,67.2,0.636,7.5,4.2,13269
USW00023234,2023-07-25,64.8,0.12,4.6,10.0,26084
USW00023234,2023-07-26,80.5,0.024,4.8,6.7,17299
USW00023234,2023-07-27,85.3,0.108,0.6,10.0,18740
USW00023234,2023-07-28,84.8,0.048,11.1,10.0,-2040
USW00023234,2023-07-29,84.4,0.216,5.3,5.0,15261
USW00023234,2023-07-30,64.7,0.108,8.4,8.2,9655
USW00023234,2023-07-31,85.6,0.132,6.5,10.0,30685
USW00023234,2023-08-01,84.5,0.096,4.4,3.6,16690
USW00023234,2023-08-02,84.3,0.048,8.9,5.1,9521
USW00023234,2023-08-03,72.8,0.252,6.7,10.0,34143
USW00023234,2023-08-04,77.6,0.048,7.3,7.0,23106
USW00023234,2023-08-05,99.0,0.084,5.0,10.0,21572
USW00023234,2023-08-06,67.0,0.528,11.4,10.0,13620
USW00023234,2023-08-07,100.5,0.072,4.6,10.0,16822
USW00023234,2023-08-08,57.0,0.084,3.1,10.0,16371
USW00023234,2023-08-09,88.1,0.18,11.7,10.0,16662
USW00023234,2023-08-10,75.9,0.048,10.1,8.7,16201
USW00023234,2023-08-11,108.9,0.06,5.0,9.1,17782
USW00023234,2023-08-12,53.6,0.084,8.2,5.5,23064
USW00023234,2023-08-13,79.4,0.216,7.6,10.0,6532
USW00023234,2023-08-14,79.1,0.036,5.1,8.8,22726
USW00023234,2023-08-15,96.0,0.22799999999999998,4.4,6.3,42669
USW00023234,2023-08-16,84.8,0.036,15.6,10.0,41374
USW00023234,2023-08-17,76.8,0.024,5.3,4.3,17527
USW00023234,2023-08-18,71.3,0.18,8.0,9.9,36921
USW00023234,2023-08-19,74.6,0.06,4.1,9.6,18365
USW00023234,2023-08-20,74.6,0.144,1.0,6.2,18860
USW00023234,2023-08-21,72.8,0.012,12.2,6.0,18507
USW00023234,2023-08-22,93.5,0.024,9.6,9.4,960
USW00023234,2023-08-23,77.7,0.024,4.9,1.0,121
USW00023234,2023-08-24,59.4,0.024,8.8,10.0,7965
USW00023234,2023-08-25,100.7,0.024,24.6,7.4,19079
USW00023234,2023-08-26,76.7,0.144,2.9,7.3,15333
USW00023234,2023-08-27,84.1,0.0,10.3,7.4,18847
USW00023234,2023-08-28,84.9,0.012,5.6,8.5,28909
USW00023234,2023-08-29,63.1,0.096,28.0,3.6,12131
USW00023234,2023-08-30,72.6,0.0,6.6,6.6,1543
USW00023234,2023-08-31,80.3,0.108,4.4,4.5,22210
USW00024233,2023-06-01,88.8,0.048,9.6,7.4,10142
USW00024233,2023-06-02,68.1,0.264,1.8,9.1,34555
USW00024233,2023-06-03,64.6,0.096,5.6,10.0,19569
USW00024233,2023-06-04,77.4,0.024,26.7,10.0,42998
USW00024233,2023-06-05,65.1,0.12,10.8,10.0,931
USW00024233,2023-06-06,89.5,0.072,0.7,9.9,38365
USW00024233,2023-06-07,79.1,0.096,9.1,7.8,22479
USW00024233,2023-06-08,86.9,0.20400000000000001,11.4,10.0,28598
USW00024233,2023-06-09,88.3,0.036,10.5,7.3,12893
USW00024233,2023-06-10,71.8,0.012,15.1,10.0,34897
USW00024233,2023-06-11,79.0,0.144,8.9,10.0,37748
USW00024233,2023-06-12,80.1,0.048,3.6,7.1,17512
USW00024233,2023-06-13,96.6,0.048,17.4,7.1,34220
USW00024233,2023-06-14,58.7,0.048,4.1,10.0,33310
USW00024233,2023-06-15,69.3,0.084,10.1,10.0,38245
USW00024233,2023-06-16,98.9,0.144,3.8,9.3,23561
USW00024233,2023-06-17,88.1,0.024,16.7,5.9,12588
USW00024233,2023-06-18,71.2,0.192,3.0,2.9,27654
USW00024233,2023-06-19,70.8,0.048,12.1,10.0,22726
USW00024233,2023-06-20,75.9,0.048,1.4,7.7,32549
USW00024233,2023-06-21,81.8,0.276,20.2,0.0,13768
USW00024233,2023-06-22,77.1,0.144,21.7,3.9,20998
USW00024233,2023-06-23,79.1,0.012,5.1,8.5,26647
USW00024233,2023-06-24,72.6,0.45599999999999996,3.8,6.7,26878
USW00024233,2023-06-25,65.7,0.18,7.4,8.5,13096
USW00024233,2023-06-26,82.5,0.084,3.2,0.5,10839
USW00024233,2023-06-27,80.3,0.312,9.8,3.4,12827
USW00024233,2023-06-28,94.9,0.06,15.6,6.4,22110
USW00024233,2023-06-29,73.0,0.024,9.7,7.1,27258
USW00024233,2023-06-30,83.2,0.108,21.4,2.1,27365
USW00024233,2023-07-01,87.4,0.108,14.2,9.6,8660
USW00024233,2023-07-02,68.0,0.048,11.0,4.9,20437
USW00024233,2023-07-03,88.7,0.06,5.2,8.4,14943
USW00024233,2023-07-04,74.9,0.012,11.0,8.5,8190
USW00024233,2023-07-05,79.5,0.036,32.2,10.0,19764
USW00024233,2023-07-06,78.7,0.084,1.1,7.2,17848
USW00024233,2023-07-07,71.9,0.144,6.7,7.3,14358
USW00024233,2023-07-08,87.7,0.012,20.1,8.3,20842
USW00024233,2023-07-09,67.0,0.216,11.8,6.1,13977
USW00024233,2023-07-10,72.6,0.06,10.4,7.8,11759
USW00024233,2023-07-11,73.9,0.384,5.8,0.0,31786
USW00024233,2023-07-12,91.8,0.084,6.2,10.0,29318
USW00024233,2023-07-13,96.0,0.156,2.1,7.0,11127
USW00024233,2023-07-14,69.8,0.132,3.7,8.7,7264
USW00024233,2023-07-15,57.3,0.036,6.5,10.0,25037
USW00024233,2023-07-16,73.6,0.22799999999999998,15.9,10.0,21533
USW00024233,2023-07-17,75.5,0.06,11.5,5.3,28061
USW00024233,2023-07-18,79.2,0.24,10.8,7.5,7474
USW00024233,2023-07-19,75.8,0.096,7.5,10.0,18686
USW00024233,2023-07-20,81.2,0.18,14.7,7.3,27879
USW00024233,2023-07-21,82.4,0.06,17.1,10.0,16114
USW00024233,2023-07-22,81.2,0.06,10.0,7.4,13981
USW00024233,2023-07-23,75.2,0.22799999999999998,27.7,10.0,18533
USW00024233,2023-07-24,87.6,0.372,10.3,10.0,11770
USW00024233,2023-07-25,99.0,0.012,3.4,7.1,34231
USW00024233,2023-07-26,105.1,0.024,12.4,10.0,20052
USW00024233,2023-07-27,96.3,0.168,12.8,8.5,29072
USW00024233,2023-07-28,80.2,0.024,5.7,5.9,15277
USW00024233,2023-07-29,84.5,0.048,5.4,4.2,21155
USW00024233,2023-07-30,78.9,0.012,20.8,5.7,27661
USW00024233,2023-07-31,89.1,0.096,7.3,5.1,24512
USW00024233,2023-08-01,84.5,0.24,27.7,6.8,26350
USW00024233,2023-08-02,73.7,0.024,13.2,6.8,6565
USW00024233,2023-08-03,80.9,0.048,8.5,6.9,31970
USW00024233,2023-08-04,88.1,0.3,13.1,9.2,34145
USW00024233,2023-08-05,80.7,0.024,22.6,6.5,19826
USW00024233,2023-08-06,92.1,0.036,16.7,7.9,26239
USW00024233,2023-08-07,88.6,0.036,10.2,10.0,12243
USW00024233,2023-08-08,92.0,0.084,7.5,10.0,12271
USW00024233,2023-08-09,75.3,0.216,26.5,5.0,27374
USW00024233,2023-08-10,59.7,0.216,11.9,9.7,19959
USW00024233,2023-08-11,82.8,0.072,34.9,7.3,24016
USW00024233,2023-08-12,71.2,0.288,1.5,10.0,11493
USW00024233,2023-08-13,54.6,0.012,17.8,4.1,12330
USW00024233,2023-08-14,75.8,0.036,11.1,8.7,26064
USW00024233,2023-08-15,84.7,0.048,7.7,5.6,35639
USW00024233,2023-08-16,76.5,0.312,13.4,10.0,19075
USW00024233,2023-08-17,67.5,0.36,5.4,10.0,31116
USW00024233,2023-08-18,70.5,0.012,5.7,10.0,21329
USW00024233,2023-08-19,81.1,0.036,4.4,6.7,35499
USW00024233,2023-08-20,71.6,0.084,5.5,9.0,12595
USW00024233,2023-08-21,77.5,0.084,4.3,10.0,15672
USW00024233,2023-08-22,81.1,0.036,8.1,6.0,23363
USW00024233,2023-08-23,73.1,0.012,16.0,10.0,25904
USW00024233,2023-08-24,62.9,0.144,11.0,7.9,6945
USW00024233,2023-08-25,81.8,0.20400000000000001,9.2,4.2,26242
USW00024233,2023-08-26,82.7,0.108,3.3,8.5,27915
USW00024233,2023-08-27,73.2,0.252,2.9,8.8,11021
USW00024233,2023-08-28,91.3,0.42,4.8,3.2,-4886
USW00024233,2023-08-29,86.5,0.264,18.6,6.0,35709
USW00024233,2023-08-30,102.8,0.168,12.2,7.8,30468
USW00024233,2023-08-31,80.6,0.132,21.9,6.0,18477
USW00023169,2023-06-01,86.5,0.132,10.2,10.0,19584
USW00023169,2023-06-02,95.4,0.072,4.4,9.0,8086
USW00023169,2023-06-03,72.8,0.192,4.3,4.0,17253
USW00023169,2023-06-04,84.6,0.324,6.3,6.1,26934
USW00023169,2023-06-05,77.6,0.0,13.0,4.2,17042
USW00023169,2023-06-06,86.7,0.144,6.7,6.8,22272
USW00023169,2023-06-07,70.5,0.084,7.0,2.1,20930
USW00023169,2023-06-08,89.5,0.048,39.8,10.0,13809
USW00023169,2023-06-09,83.6,0.156,6.9,4.9,14613
USW00023169,2023-06-10,101.4,0.336,9.5,8.5,15277
USW00023169,2023-06-11,81.1,0.12,11.7,3.8,-2283
USW00023169,2023-06-12,76.1,0.20400000000000001,10.9,6.7,44101
USW00023169,2023-06-13,72.6,0.06,3.8,8.4,20528
USW00023169,2023-06-14,79.4,0.22799999999999998,3.4,0.1,37164
USW00023169,2023-06-15,88.5,0.0,2.3,3.8,14334
USW00023169,2023-06-16,78.1,0.012,1.8,7.6,31484
USW00023169,2023-06-17,73.4,0.084,10.6,4.6,6569
USW00023169,2023-06-18,68.6,0.012,5.7,10.0,21473
USW00023169,2023-06-19,84.2,0.24,22.4,6.5,29615
USW00023169,2023-06-20,85.5,0.432,5.6,10.0,35182
USW00023169,2023-06-21,63.7,0.12,1.4,10.0,10304
USW00023169,2023-06-22,79.5,0.072,15.7,6.4,17347
USW00023169,2023-06-23,96.9,0.12,16.0,7.7,33448
USW00023169,2023-06-24,83.2,0.24,8.7,10.0,26496
USW00023169,2023-06-25,76.3,0.048,0.4,8.1,13189
USW00023169,2023-06-26,75.7,0.0,5.9,7.2,14504
USW00023169,2023-06-27,83.4,0.18,5.8,7.0,16252
USW00023169,2023-06-28,72.2,0.18,18.7,5.9,28790
USW00023169,2023-06-29,92.7,0.048,9.8,10.0,32280
USW00023169,2023-06-30,82.7,0.024,6.4,10.0,15705
USW00023169,2023-07-01,77.9,0.396,5.7,10.0,35333
USW00023169,2023-07-02,69.2,0.048,19.4,10.0,21828
USW00023169,2023-07-03,85.5,0.252,5.4,7.9,9854
USW00023169,2023-07-04,73.6,0.552,10.4,10.0,1431
USW00023169,2023-07-05,92.8,0.084,2.6,3.8,13279
USW00023169,2023-07-06,71.2,0.144,4.4,9.7,13599
USW00023169,2023-07-07,73.8,0.0,4.3,1.7,12734
USW00023169,2023-07-08,86.7,0.096,13.4,5.1,33996
USW00023169,2023-07-09,84.8,0.396,3.5,9.3,16278
USW00023169,2023-07-10,97.1,0.048,9.3,5.1,17729
USW00023169,2023-07-11,76.6,0.0,15.9,10.0,30039
USW00023169,2023-07-12,68.5,0.18,4.8,6.9,19043
USW00023169,2023-07-13,70.9,0.012,16.0,8.5,-3501
USW00023169,2023-07-14,60.5,0.036,6.6,10.0,36535
USW00023169,2023-07-15,84.9,0.108,2.6,5.7,9802
USW00023169,2023-07-16,53.1,0.036,6.8,6.8,22033
USW00023169,2023-07-17,90.8,0.048,5.1,2.3,27794
USW00023169,2023-07-18,77.3,0.036,15.2,7.2,19386
USW00023169,2023-07-19,88.4,0.252,6.8,8.1,10064
USW00023169,2023-07-20,82.1,0.084,16.4,8.1,6366
USW00023169,2023-07-21,74.9,0.036,8.5,4.0,10633
USW00023169,2023-07-22,56.1,0.144,10.9,10.0,4252
USW00023169,2023-07-23,95.2,0.084,4.8,2.8,3565
USW00023169,2023-07-24,84.9,0.048,8.1,7.7,26377
USW00023169,2023-07-25,89.4,0.036,4.3,7.6,8829
USW00023169,2023-07-26,77.9,0.072,7.7,8.6,23286
USW00023169,2023-07-27,66.5,0.0,0.4,1.8,26301
USW00023169,2023-07-28,75.0,0.048,3.3,10.0,17599
USW00023169,2023-07-29,73.2,0.048,1.7,7.1,23530
USW00023169,2023-07-30,72.5,0.048,8.2,3.1,37873
USW00023169,2023-07-31,91.4,0.012,16.9,8.3,27318
USW00023169,2023-08-01,72.7,0.288,1.2,7.3,27083
USW00023169,2023-08-02,94.2,0.144,4.5,7.5,16299
USW00023169,2023-08-03,63.7,0.12,11.9,10.0,11773
USW00023169,2023-08-04,76.3,0.144,7.7,5.2,29861
USW00023169,2023-08-05,97.0,0.156,11.1,8.6,32218
USW00023169,2023-08-06,90.9,0.144,7.0,6.5,20885
USW00023169,2023-08-07,65.8,0.048,9.9,4.9,46264
USW00023169,2023-08-08,67.4,0.348,3.0,10.0,18570
USW00023169,2023-08-09,70.9,0.012,26.1,9.7,22468
USW00023169,2023-08-10,66.1,0.252,22.7,10.0,22407
USW00023169,2023-08-11,100.3,0.012,6.5,4.8,10842
USW00023169,2023-08-12,93.8,0.264,20.1,7.6,21166
USW00023169,2023-08-13,85.1,0.192,1.6,7.7,13608
USW00023169,2023-08-14,78.0,0.036,7.8,6.2,20895
USW00023169,2023-08-15,70.7,0.0,24.8,9.8,31024
USW00023169,2023-08-16,69.5,0.108,7.9,7.3,13817
USW00023169,2023-08-17,66.0,0.12,10.2,5.4,22243
USW00023169,2023-08-18,59.2,0.384,6.8,9.7,8381
USW00023169,2023-08-19,76.8,0.036,4.0,5.6,2053
USW00023169,2023-08-20,78.1,0.132,15.9,7.4,32232
USW00023169,2023-08-21,82.0,0.216,6.2,6.5,27085
USW00023169,2023-08-22,73.3,0.108,5.7,3.7,29479
USW00023169,2023-08-23,93.1,0.108,14.7,6.6,13229
USW00023169,2023-08-24,77.8,0.0,5.3,6.6,31272
USW00023169,2023-08-25,91.7,0.036,1.6,4.6,19925
USW00023169,2023-08-26,72.1,0.036,3.3,2.6,11747
USW00023169,2023-08-27,70.5,0.048,8.6,4.2,15135
USW00023169,2023-08-28,83.1,0.324,7.7,7.9,22159
USW00023169,2023-08-29,87.4,0.084,10.3,10.0,13986
USW00023169,2023-08-30,81.5,0.108,33.0,6.7,26396
USW00023169,2023-08-31,74.3,0.084,7.1,8.9,24846
USW00012815,2023-06-01,83.6,0.06,1.4,6.8,29471
USW00012815,2023-06-02,74.8,0.048,10.9,7.9,15466
USW00012815,2023-06-03,102.7,0.576,33.7,4.0,6666
USW00012815,2023-06-04,88.8,0.156,9.8,9.2,6091
USW00012815,2023-06-05,95.1,0.048,8.6,4.6,29789
USW00012815,2023-06-06,95.9,0.012,8.3,8.7,34927
USW00012815,2023-06-07,67.7,0.24,3.9,10.0,14309
USW00012815,2023-06-08,77.4,0.144,12.1,8.0,34628
USW00012815,2023-06-09,70.5,0.036,16.7,3.0,29411
USW00012815,2023-06-10,78.1,0.36,9.4,3.5,6323
USW00012815,2023-06-11,90.2,0.072,5.9,6.3,15417
USW00012815,2023-06-12,80.5,0.012,10.1,4.7,20674
USW00012815,2023-06-13,71.6,0.108,3.9,8.4,32382
USW00012815,2023-06-14,90.9,0.036,8.7,6.4,21320
USW00012815,2023-06-15,87.1,0.324,14.5,9.5,17102
USW00012815,2023-06-16,67.6,0.06,12.7,4.3,32533
USW00012815,2023-06-17,73.7,0.276,28.2,5.0,21710
USW00012815,2023-06-18,75.1,0.024,7.9,10.0,27983
USW00012815,2023-06-19,73.6,0.792,6.8,7.6,5882
USW00012815,2023-06-20,70.7,0.348,13.7,10.0,10046
USW00012815,2023-06-21,80.3,0.012,11.5,5.4,33949
USW00012815,2023-06-22,79.1,0.036,3.1,8.3,12957
USW00012815,2023-06-23,65.6,0.312,7.1,10.0,15174
USW00012815,2023-06-24,68.7,0.168,6.2,8.3,22917
USW00012815,2023-06-25,81.9,0.084,1.2,10.0,17645
USW00012815,2023-06-26,87.1,0.012,4.0,9.8,26561
USW00012815,2023-06-27,72.7,0.264,6.5,10.0,34579
USW00012815,2023-06-28,86.3,0.084,7.9,8.9,18393
USW00012815,2023-06-29,66.6,0.108,4.8,5.9,12873
USW00012815,2023-06-30,74.8,0.108,2.2,10.0,2695
USW00012815,2023-07-01,59.1,0.192,12.7,10.0,13096
USW00012815,2023-07-02,73.1,0.36,7.5,3.7,28248
USW00012815,2023-07-03,87.8,0.0,8.8,8.9,9945
USW00012815,2023-07-04,77.5,0.048,2.7,8.0,3462
USW00012815,2023-07-05,80.2,0.084,14.2,10.0,26095
USW00012815,2023-07-06,84.9,0.024,9.4,7.4,17031
